OTU_id	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45
OTU_1802	6.89E-05	0	0	0	6.89E-05	0	0.000137836	0	6.89E-05	0.000137836	6.89E-05	0.000275672	0.000137836	0.000206754	6.89E-05	0	0	0	0	0	0	0	6.89E-05	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0.000137836	0	0	0	0	6.89E-05
OTU_1803	0.000137836	0	0	0	6.89E-05	0.000137836	6.89E-05	6.89E-05	0	6.89E-05	6.89E-05	0	0	0	0	6.89E-05	0	0	0	6.89E-05	6.89E-05	0	0.000137836	0	6.89E-05	0.000137836	6.89E-05	6.89E-05	0	6.89E-05	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0
OTU_1804	0.000137836	0.000137836	0.000137836	6.89E-05	0.000206754	0.000137836	0.000137836	0.000137836	0.000137836	0.000137836	0.000206754	0.000275672	6.89E-05	0.000137836	6.89E-05	6.89E-05	6.89E-05	0.000137836	0.000137836	6.89E-05	6.89E-05	0.000137836	6.89E-05	0	0	6.89E-05	0	0.000137836	0.000413508	6.89E-05	0.000137836	0.000206754	0.00034459	0.000206754	6.89E-05	0.000137836	6.89E-05	0.00034459	0	0	0	0.000137836	0	0.000137836	0
OTU_1805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1806	0	0	0.000137836	0	6.89E-05	0	0.000137836	0.000137836	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	6.89E-05	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1808	0	0.000137836	6.89E-05	6.89E-05	0.000206754	0	6.89E-05	0	6.89E-05	0.00034459	6.89E-05	0.000137836	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0.000137836	0	6.89E-05	0	0	0.000137836	0	0.000206754	6.89E-05	6.89E-05	0	0	0	6.89E-05	0.000137836	6.89E-05	0	6.89E-05	6.89E-05	0	0
OTU_1809	6.89E-05	0	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0	6.89E-05	0.000206754	6.89E-05	0	6.89E-05	0	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0	6.89E-05	6.89E-05	0.000275672	6.89E-05	0	0.000137836	6.89E-05	6.89E-05	6.89E-05	0.000137836	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_1810	6.89E-05	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1811	0	0.000206754	0	0	0.000137836	6.89E-05	0	0.000206754	0	6.89E-05	0	0	0	6.89E-05	0.000137836	6.89E-05	0	0	0.000137836	6.89E-05	6.89E-05	0.000206754	0	0	0	0.000206754	0	6.89E-05	0	0	0	0	6.89E-05	6.89E-05	0	0	0	0	6.89E-05	0	6.89E-05	0	0	0	0
OTU_1812	0.000206754	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0.000137836	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0.000206754	0	0	0.000137836	0	6.89E-05	0	0	0	0.000137836	0	0	0	0	0	0	0	0
OTU_1813	6.89E-05	0.000137836	6.89E-05	0	6.89E-05	0	0	0	0	0.000137836	0.000275672	6.89E-05	0.000137836	0	0	0	6.89E-05	0	0	0	0	6.89E-05	0	6.89E-05	0.000206754	0	0	0	0.000137836	0	6.89E-05	6.89E-05	6.89E-05	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0	6.89E-05	0.000206754	6.89E-05	0	0	0	0
OTU_1814	0	0	0	0.000137836	6.89E-05	0	0	0	6.89E-05	6.89E-05	6.89E-05	0.000137836	0.000206754	0	0	0	0	6.89E-05	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	0.000137836	0	6.89E-05	0	0.000137836	6.89E-05	0	0	6.89E-05	6.89E-05	0	6.89E-05	0	0	0	0	6.89E-05
OTU_1815	6.89E-05	6.89E-05	6.89E-05	0	0	0	0	0.000137836	0	0.000206754	0	0	6.89E-05	0.000137836	6.89E-05	0.000137836	0	0	0.000137836	6.89E-05	0.000137836	6.89E-05	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0
OTU_1816	0	0	0	0	0	0	0.000137836	6.89E-05	0	0	0	0	0.000137836	0	0	0	0	0	0	6.89E-05	6.89E-05	0	6.89E-05	0	6.89E-05	0	0	0	0	0.000137836	0	0	6.89E-05	0	6.89E-05	0	0	0	0	0	0	0	0	6.89E-05	0
OTU_1817	0	0	0	0	0.000137836	0	0.000206754	0	0.000137836	0	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1818	0	0	6.89E-05	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1820	0	6.89E-05	6.89E-05	0	0	0	0	0.000137836	6.89E-05	0.000137836	0.000137836	0	0.000137836	0	6.89E-05	0	6.89E-05	6.89E-05	6.89E-05	0	6.89E-05	0	0	0.000137836	0	0	0.000206754	0	0	0	0.000137836	6.89E-05	0	0.000137836	0	6.89E-05	0.000137836	0	0	0	6.89E-05	0	0.000137836	0	0
OTU_1821	0.00034459	0.000275672	0.000206754	0	0	0.000275672	0.000275672	0.000275672	6.89E-05	0	6.89E-05	0	0.00034459	6.89E-05	0.000275672	0.000137836	6.89E-05	0	6.89E-05	0.000206754	0.000275672	0.000137836	6.89E-05	0.000137836	6.89E-05	6.89E-05	0	0.000206754	6.89E-05	6.89E-05	0	0.000137836	0	0	6.89E-05	0.000137836	0	6.89E-05	0	6.89E-05	0	0	0	0	0
OTU_1822	0.000137836	6.89E-05	0	0	0	0.000137836	6.89E-05	0	0	6.89E-05	6.89E-05	0	0	0	0	6.89E-05	0	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0
OTU_1823	0	0	0	0	0	0	0	6.89E-05	6.89E-05	6.89E-05	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0.000137836	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0.000137836	0	6.89E-05	0	0	0	0	0	0
OTU_1824	0	0	0	0	0	6.89E-05	0	6.89E-05	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0.000137836	0	6.89E-05	0	0	0	0	0	0	0.000206754	0	0	0	0	0	0	0	6.89E-05	6.89E-05	6.89E-05	0	0	0	0	0	6.89E-05
OTU_1825	0.000137836	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1826	6.89E-05	6.89E-05	0.000137836	0	0.000137836	6.89E-05	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0.000137836	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1827	0.000275672	6.89E-05	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1829	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0.000137836	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0
OTU_1830	0.000137836	0	0.000137836	0	6.89E-05	6.89E-05	0	0.000137836	0.000137836	0	0	6.89E-05	0.000206754	0	6.89E-05	6.89E-05	0	6.89E-05	6.89E-05	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1831	0.000413508	0.000413508	0.000206754	0	0.000206754	0.00034459	0.000137836	6.89E-05	0.000137836	6.89E-05	6.89E-05	0.000275672	0.000206754	0.000137836	0.000137836	0	0	0.000137836	0	0.000206754	0.000137836	0.000137836	6.89E-05	0.000206754	0	0	0	0.00034459	6.89E-05	0	0.000137836	0	0	0.000137836	0	0.000137836	0	0	0	0	0	0	0	0	0
OTU_1832	6.89E-05	0.000137836	6.89E-05	6.89E-05	0.000275672	6.89E-05	0.00034459	6.89E-05	0.000137836	0.00034459	6.89E-05	6.89E-05	0.000137836	0.000137836	0.000137836	0.00034459	0.000275672	0.000206754	0.000275672	0.000413508	0.000137836	6.89E-05	0.000137836	0.000137836	0.000620262	0.000137836	0.000620262	0.000137836	0.000758098	0.000206754	0.000275672	0.000275672	0.000206754	0.000275672	0.000206754	0.00034459	0.000137836	6.89E-05	0.000206754	0.00034459	0.000827016	0.000620262	0.000482426	0.000206754	0.000275672
OTU_1833	0	0	0	0	0	0	0	0	0	0.000137836	0.000827016	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	6.89E-05	6.89E-05	0	0	0.001171606	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0.000206754	0	0	0	0	0
OTU_1834	0.000206754	0.000137836	0.000137836	6.89E-05	0	0.000206754	0.000206754	0.000206754	6.89E-05	0.000137836	0	0.000206754	0.00034459	6.89E-05	0	0.000137836	0	6.89E-05	6.89E-05	0.000137836	6.89E-05	0.000206754	0	0.000137836	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0	6.89E-05	0	0	0	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0
OTU_1835	0	0.000137836	0	0	6.89E-05	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1836	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1837	0	0.000137836	0	0	0	0.000206754	6.89E-05	0	0	0.000137836	0	0	0	6.89E-05	6.89E-05	0	6.89E-05	6.89E-05	0	0	0	0	0.000137836	6.89E-05	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0
OTU_1838	6.89E-05	0.000137836	0	0	0	0	6.89E-05	0.000758098	0	0	6.89E-05	0	0	0	0	6.89E-05	0.000137836	0	0	6.89E-05	0	6.89E-05	0	0	0.000206754	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0
OTU_1839	6.89E-05	0.000137836	0	6.89E-05	0.000137836	0.000137836	0.000206754	6.89E-05	0.000137836	0	0.000137836	6.89E-05	0.000137836	0.000137836	6.89E-05	6.89E-05	0	0	6.89E-05	0.000137836	0	0	0.000275672	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	6.89E-05	0	0	6.89E-05	0	6.89E-05	6.89E-05	0	6.89E-05	0	0	0
OTU_1840	0.000275672	0.000275672	0.00034459	0.000413508	0.000275672	0.000275672	0	0.00034459	0.000206754	0.000413508	6.89E-05	0.000137836	0.000137836	6.89E-05	6.89E-05	0.000275672	6.89E-05	0.000275672	0.000137836	0.000206754	0.000137836	0.000275672	0	0.000137836	6.89E-05	0.000137836	0	0.000137836	6.89E-05	0	6.89E-05	0.000206754	0.000137836	0.000137836	0.000206754	0.000206754	0.000275672	0	6.89E-05	0	0	0	0	0	0
OTU_1841	0.000620262	0.00034459	0.000758098	0.000413508	0.001240524	0.000551344	0.000482426	0.000551344	0.00068918	0.00103377	0.000551344	0.000551344	0.00034459	0.000482426	0.000413508	0.000275672	0.000551344	0.000551344	0.00034459	0.000482426	0.000137836	0.000413508	0.00034459	0.000275672	0.000620262	0.000551344	0.00068918	0.000482426	0.000895934	0.000413508	0.00103377	0.000620262	0.000413508	0.000827016	0.000275672	0.00034459	0.000482426	0.000620262	6.89E-05	0.00034459	0.000413508	0.000275672	0.000206754	0.000137836	6.89E-05
OTU_1842	0	0	0	6.89E-05	0.000137836	0	0	0	0	0.000137836	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	6.89E-05	0	0.000137836	0	6.89E-05	0.000206754	0	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0
OTU_1843	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1845	0	0	0	0	0.000413508	6.89E-05	6.89E-05	0	0	0	0.000137836	6.89E-05	0	0	0.000137836	6.89E-05	0	0	0.000275672	0	0.000137836	0	0	0	0	0	0.000551344	0	0.000275672	0	0	0.000206754	0	0	0	0	0	0	0	0	6.89E-05	6.89E-05	0	0	0
OTU_1846	6.89E-05	0	0.000137836	0.000137836	0	0	6.89E-05	6.89E-05	0	0.000206754	0	0	0.000137836	0	0	0	0	0	0.000137836	6.89E-05	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	6.89E-05	0	6.89E-05	0.000137836	6.89E-05	0	6.89E-05	0	0	0.000137836	0	0	0	0	0
OTU_1847	0	0	0	0.000137836	0	0	0	0	0.000137836	0	0.000137836	6.89E-05	0	6.89E-05	0	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0.000137836	0	0	6.89E-05	0	0	0.000137836	0	0	0	0	0	0	6.89E-05	0	0	0
OTU_1848	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_1849	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0.000137836	6.89E-05	0.000137836	0	0	6.89E-05	0	0.000137836	0	0.000137836	6.89E-05	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0
OTU_1850	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1851	6.89E-05	0	6.89E-05	0	0	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1852	6.89E-05	6.89E-05	6.89E-05	0	6.89E-05	6.89E-05	0.000137836	0	0.000137836	0.000137836	0.000137836	6.89E-05	0.000275672	6.89E-05	6.89E-05	0	0	0	6.89E-05	0	0	6.89E-05	6.89E-05	0.000275672	0.000206754	0	0.000275672	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0	0	0	0.000206754	6.89E-05	0.000206754	0	0.000137836	0.000137836	0.000137836	0	0.000137836	0	0
OTU_1853	6.89E-05	0	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1854	6.89E-05	0	6.89E-05	0	0	0	0	0	0	6.89E-05	6.89E-05	0	0	0	0	0.000206754	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	6.89E-05	0	0
OTU_1855	6.89E-05	0	6.89E-05	0	0	0	0	0	0	6.89E-05	6.89E-05	0	0.000275672	0	6.89E-05	0	0	6.89E-05	0	0.000137836	0	0	6.89E-05	0	0.000137836	0	0	0	6.89E-05	0	6.89E-05	0	0	0	0	6.89E-05	0.000137836	6.89E-05	0	0	0	0	0	0	0
OTU_1856	0	0	6.89E-05	6.89E-05	6.89E-05	0	0	0.000137836	6.89E-05	0.000206754	0.000137836	6.89E-05	6.89E-05	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0	0	0	0	0	0	6.89E-05	0	6.89E-05	0	0	0	6.89E-05	0	0
OTU_1857	0	0	0.000137836	6.89E-05	0	0	6.89E-05	0	0	6.89E-05	0	6.89E-05	0	0	0.000137836	0	0	0	0	0	0.000137836	0	6.89E-05	0	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0.000137836	0	6.89E-05	0	0	0	0	0	0	0	0	0
OTU_1858	0	0.000137836	6.89E-05	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	6.89E-05	0.000137836	0	0	0	0	0	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1859	6.89E-05	0	0	0.000137836	0	0	0	0	0.000137836	6.89E-05	6.89E-05	6.89E-05	0	0	0.000206754	0	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0
OTU_1860	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1861	6.89E-05	0	0	0.000137836	0	6.89E-05	0	0	6.89E-05	0	0	6.89E-05	0	0.000137836	0	0	0	6.89E-05	6.89E-05	0	0.000137836	0.000137836	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0.000137836	0	6.89E-05	0	0	0.000137836	6.89E-05	0.000206754	0	6.89E-05	0	6.89E-05	6.89E-05	0	0	0	6.89E-05	6.89E-05	0.000137836
OTU_1862	0	0.000206754	0.000137836	6.89E-05	0.000137836	0	0	6.89E-05	0	0	0	0	0	0.000137836	0	0	0.000137836	0	0	0	0	6.89E-05	0	0	0	6.89E-05	0	0	0.000206754	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1863	0.000137836	0	0	0	0.000206754	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	6.89E-05	0	0.000137836	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1864	6.89E-05	6.89E-05	6.89E-05	0	0	6.89E-05	6.89E-05	0.000206754	0	0	0	0.000137836	0	6.89E-05	0	0.000137836	0	0	0	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0.000137836	0	0	0	0	6.89E-05	0	0
OTU_1866	6.89E-05	0	0.000137836	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0
OTU_1867	0	0	0	0	0	0	0	6.89E-05	0	0.000137836	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	6.89E-05	6.89E-05	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0.000137836	0	0	0	0	0
OTU_1868	0	6.89E-05	0	0	0	0.000137836	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0.000137836	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1869	6.89E-05	0	0	0	6.89E-05	6.89E-05	6.89E-05	0	0	6.89E-05	0.000137836	6.89E-05	0	6.89E-05	6.89E-05	6.89E-05	0.000137836	0	0.000137836	0	6.89E-05	6.89E-05	0.000206754	0.000137836	0	0	6.89E-05	0	6.89E-05	0	0	0	6.89E-05	0	0	0.000137836	0	0	0	0	6.89E-05	0	0	0	0
OTU_1870	6.89E-05	6.89E-05	0.000137836	0.00034459	0	0.000137836	0.000206754	0.000206754	0	0	0	6.89E-05	0	0.000137836	6.89E-05	0	6.89E-05	0	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0.000137836	0	0.000137836	6.89E-05	0	0	0	0	0	0	0	0	0.000206754	6.89E-05	0	0.000137836	0	0	0	0	6.89E-05	0	0
OTU_1871	0.000137836	0	0	0.000137836	0	0	0	0	6.89E-05	0.000206754	6.89E-05	0	6.89E-05	0.000137836	0	0	0	6.89E-05	0	0	0.000206754	0	0.000137836	0	0.000137836	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	0	0	0
OTU_1872	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0.000137836	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0
OTU_1873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1874	0.000206754	6.89E-05	0.000275672	0.000275672	0.000620262	0.000137836	0.000275672	0.000206754	0.000206754	0.000275672	0.000275672	0.000275672	0.00034459	0.00034459	6.89E-05	0.000206754	0.000206754	0.00034459	6.89E-05	0.000206754	0.000137836	6.89E-05	0.000206754	0.000206754	0	0.000275672	6.89E-05	0.000275672	0.000206754	6.89E-05	0.000206754	6.89E-05	0.000206754	6.89E-05	0.000137836	0.000137836	0.000137836	0	6.89E-05	0.000137836	0	0	6.89E-05	6.89E-05	0
OTU_1875	0.000206754	6.89E-05	6.89E-05	0.000620262	0.000827016	0.000137836	0.000275672	0.000137836	0.002894555	0.001654032	0.00103377	0.001171606	6.89E-05	0.000413508	0.000206754	0	0.00034459	0.001447278	6.89E-05	0	0	0	6.89E-05	6.89E-05	0.000137836	0.00034459	0.000895934	0	0.00034459	0.000275672	0.000275672	0.000137836	0.000482426	0.000206754	0.000206754	0	0.000482426	0.001171606	0.000275672	0.000137836	0.000137836	6.89E-05	0.000137836	0.000137836	0.000137836
OTU_1876	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0	0	6.89E-05	0.000137836	0	0	0	0	6.89E-05	0.000137836	0	6.89E-05	0	0	0	6.89E-05	0.000137836	6.89E-05	6.89E-05	0	6.89E-05	0	6.89E-05	6.89E-05	6.89E-05	0.000137836	6.89E-05	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0
OTU_1877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	6.89E-05	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1879	6.89E-05	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	6.89E-05	0	6.89E-05	0.000137836	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0
OTU_1880	0.000206754	0	0.000137836	0.000137836	0.000206754	0.000137836	6.89E-05	6.89E-05	0.000206754	6.89E-05	0.000137836	6.89E-05	0	6.89E-05	0.000137836	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0.000137836	0.000275672	0.000206754	0	6.89E-05	6.89E-05	0	0	0	6.89E-05	0.000895934	6.89E-05	6.89E-05	0	0	6.89E-05	0	0	0	0	0
OTU_1881	0	0	0.000137836	0	0	0	6.89E-05	0	0	0	0	0.000137836	0.00034459	6.89E-05	6.89E-05	0	0	6.89E-05	6.89E-05	0.000137836	6.89E-05	0	0	0.000137836	0	0	0	6.89E-05	0.000137836	0	0	0	0	0	0	6.89E-05	6.89E-05	0	6.89E-05	0	0	0	0	0	0
OTU_1882	0	0	0	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0.000137836	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1883	0.000137836	0	0	0.000137836	0	0	0	0	0	0	0	6.89E-05	0	6.89E-05	6.89E-05	0	0.000137836	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	0.000137836	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0
OTU_1884	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1885	0.000137836	0	6.89E-05	6.89E-05	0	0	0	0	0	0.000137836	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1886	0.000137836	0	0	0	0.000206754	0	0	6.89E-05	6.89E-05	6.89E-05	0	6.89E-05	0	0	6.89E-05	6.89E-05	0	0.000137836	0	0.000137836	0	0	6.89E-05	0.000137836	6.89E-05	6.89E-05	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0.000137836	0	0	0	0	0	0	0	0
OTU_1887	0	0	0	0	0	0	6.89E-05	0	6.89E-05	0.000206754	0.000137836	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0
OTU_1888	0	0	6.89E-05	0	0	0.000275672	6.89E-05	0	0	0	0.000137836	0	0	0	6.89E-05	0	6.89E-05	0	6.89E-05	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0	6.89E-05	6.89E-05	0	6.89E-05	0.000137836	0	0	0	0	0	0	0.000137836	0	0.000137836	0	0	0	0	0	0	0.000206754
OTU_1889	0	6.89E-05	0.000137836	0	6.89E-05	0	6.89E-05	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0.000137836	0	0.000137836	0	0	0	0.000206754	0	0	0	0	6.89E-05	0	0	6.89E-05	0	6.89E-05	0	0	0	0	0.000137836	0	0	0	0	0	0	0
OTU_1893	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_1894	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	6.89E-05	6.89E-05	0	0	0	0.000137836	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0.000137836	0	0	0
OTU_1895	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
